E_true,E_pred_v5,Error_v5,|Error_v5|,E_pred_v6,Error_v6,|Error_v6|,E_pred_v7,Error_v7,|Error_v7|
25.183592,24.68251,-0.50108147,0.50108147,24.666271,-0.51732063,0.51732063,24.8621,-0.32149124,0.32149124
79.63945,80.19801,0.55856323,0.55856323,79.76911,0.12966156,0.12966156,79.74742,0.10797119,0.10797119
273.35464,271.46063,-1.8940125,1.8940125,270.9276,-2.4270325,2.4270325,270.953,-2.4016418,2.4016418
84.68329,84.93454,0.25125122,0.25125122,85.72812,1.0448303,1.0448303,85.55437,0.8710785,0.8710785
333.78955,339.30862,5.5190735,5.5190735,337.77002,3.9804688,3.9804688,337.0835,3.2939453,3.2939453
211.7459,211.90654,0.16064453,0.16064453,209.82329,-1.9226074,1.9226074,209.75972,-1.9861755,1.9861755
265.43747,269.54684,4.109375,4.109375,273.90225,8.464783,8.464783,273.494,8.056519,8.056519
26.578493,23.98694,-2.5915527,2.5915527,25.648483,-0.93000984,0.93000984,25.859392,-0.71910095,0.71910095
133.72441,129.24147,-4.4829407,4.4829407,131.04744,-2.6769714,2.6769714,130.83128,-2.8931274,2.8931274
85.781586,83.25257,-2.5290146,2.5290146,83.242165,-2.539421,2.539421,83.22253,-2.5590591,2.5590591
253.09395,252.00285,-1.091095,1.091095,251.91159,-1.1823578,1.1823578,251.27255,-1.8213959,1.8213959
274.28128,272.8874,-1.3938904,1.3938904,268.92465,-5.3566284,5.3566284,269.12155,-5.159729,5.159729
234.10573,230.43817,-3.6675568,3.6675568,228.64473,-5.4609985,5.4609985,229.19154,-4.9141846,4.9141846
99.694496,97.78204,-1.9124527,1.9124527,98.14535,-1.5491486,1.5491486,98.716125,-0.97837067,0.97837067
133.21095,131.73012,-1.480835,1.480835,132.6386,-0.5723572,0.5723572,132.50818,-0.70277405,0.70277405
22.164074,23.291897,1.1278229,1.1278229,22.452156,0.28808212,0.28808212,22.610159,0.44608498,0.44608498
100.11246,100.5939,0.4814453,0.4814453,102.48619,2.3737335,2.3737335,102.538445,2.4259872,2.4259872
193.50032,185.25064,-8.24968,8.24968,190.88808,-2.6122437,2.6122437,191.38245,-2.1178741,2.1178741
332.4913,326.6819,-5.8094177,5.8094177,323.583,-8.908295,8.908295,323.28595,-9.205353,9.205353
157.7874,151.80608,-5.9813232,5.9813232,153.3985,-4.3889008,4.3889008,153.42813,-4.359268,4.359268
108.715416,105.75189,-2.9635239,2.9635239,104.46328,-4.252136,4.252136,104.62348,-4.091934,4.091934
99.69632,105.65139,5.9550705,5.9550705,101.36528,1.6689606,1.6689606,101.53499,1.8386688,1.8386688
155.88885,155.46736,-0.42149353,0.42149353,153.44273,-2.4461212,2.4461212,153.50917,-2.3796844,2.3796844
184.71735,184.0218,-0.6955414,0.6955414,180.77312,-3.9442291,3.9442291,180.50197,-4.215378,4.215378
122.50543,123.52608,1.0206451,1.0206451,123.84116,1.3357315,1.3357315,123.79543,1.2900009,1.2900009
103.22286,101.19048,-2.0323792,2.0323792,99.23601,-3.9868546,3.9868546,99.119804,-4.103058,4.103058
183.29015,179.54578,-3.7443695,3.7443695,184.43912,1.1489716,1.1489716,183.9232,0.63305664,0.63305664
314.06308,308.01978,-6.0433044,6.0433044,307.46478,-6.598297,6.598297,307.60593,-6.4571533,6.4571533
317.50833,316.2577,-1.2506409,1.2506409,316.8375,-0.6708374,0.6708374,316.63907,-0.8692627,0.8692627
338.9063,340.282,1.3757019,1.3757019,341.6609,2.7545776,2.7545776,340.8383,1.9319763,1.9319763
167.33757,167.64662,0.3090515,0.3090515,167.2761,-0.06147766,0.06147766,167.13019,-0.2073822,0.2073822
50.699913,50.354374,-0.3455391,0.3455391,50.84826,0.14834595,0.14834595,50.692444,-0.0074691772,0.0074691772
345.95828,343.28995,-2.668335,2.668335,348.26218,2.303894,2.303894,347.22925,1.2709656,1.2709656
347.21814,348.2417,1.0235596,1.0235596,357.07574,9.857605,9.857605,355.9687,8.750549,8.750549
306.2071,298.94028,-7.266815,7.266815,300.25476,-5.9523315,5.9523315,300.57068,-5.6364136,5.6364136
221.55058,223.06938,1.5187988,1.5187988,220.74274,-0.80784607,0.80784607,221.24478,-0.3058014,0.3058014
224.65718,217.51776,-7.1394196,7.1394196,220.91489,-3.7422943,3.7422943,220.50272,-4.1544647,4.1544647
313.06033,316.18674,3.1264038,3.1264038,313.00278,-0.057556152,0.057556152,312.92575,-0.13458252,0.13458252
62.84528,61.35568,-1.4896011,1.4896011,61.390118,-1.455162,1.455162,61.37494,-1.4703407,1.4703407
136.89047,136.62431,-0.26615906,0.26615906,137.42183,0.5313568,0.5313568,137.32445,0.43397522,0.43397522
320.16724,325.04135,4.874115,4.874115,322.99896,2.831726,2.831726,322.47244,2.3052063,2.3052063
222.62523,221.95262,-0.6726074,0.6726074,222.26376,-0.36146545,0.36146545,222.09077,-0.53445435,0.53445435
152.78687,153.64444,0.85757446,0.85757446,152.37747,-0.4093933,0.4093933,152.33304,-0.4538269,0.4538269
68.90613,68.62827,-0.27785492,0.27785492,67.25199,-1.6541367,1.6541367,67.14273,-1.7633972,1.7633972
348.93942,346.95013,-1.9892883,1.9892883,351.7576,2.8181763,2.8181763,350.08633,1.1469116,1.1469116
319.38333,317.55292,-1.8304138,1.8304138,316.76318,-2.6201477,2.6201477,316.275,-3.1083374,3.1083374
130.56255,127.55942,-3.003128,3.003128,126.8513,-3.7112427,3.7112427,126.70876,-3.8537827,3.8537827
326.60257,324.18106,-2.4215088,2.4215088,319.6653,-6.937256,6.937256,319.20834,-7.394226,7.394226
311.40912,314.1721,2.76297,2.76297,312.48563,1.0765076,1.0765076,311.9804,0.57128906,0.57128906
270.68756,271.6737,0.986145,0.986145,273.5538,2.8662415,2.8662415,273.2754,2.5878296,2.5878296
228.89177,228.8188,-0.07296753,0.07296753,228.50902,-0.38275146,0.38275146,227.83574,-1.0560303,1.0560303
71.12235,73.1504,2.0280457,2.0280457,72.89866,1.7763062,1.7763062,72.89741,1.7750549,1.7750549
226.30867,225.62814,-0.68052673,0.68052673,227.68225,1.3735809,1.3735809,227.24612,0.9374542,0.9374542
293.80957,299.88452,6.074951,6.074951,298.61835,4.808777,4.808777,298.23544,4.425873,4.425873
268.03104,278.20602,10.174988,10.174988,264.29675,-3.7342834,3.7342834,266.07983,-1.9512024,1.9512024
37.553696,38.805317,1.2516212,1.2516212,38.651363,1.0976677,1.0976677,38.699398,1.1457024,1.1457024
315.6903,319.78406,4.09375,4.09375,319.2229,3.5325928,3.5325928,318.56335,2.8730469,2.8730469
36.74838,33.945255,-2.8031235,2.8031235,34.942715,-1.8056641,1.8056641,35.09262,-1.6557579,1.6557579
249.82837,245.82344,-4.0049286,4.0049286,246.06233,-3.766037,3.766037,245.6028,-4.2255707,4.2255707
186.16725,186.66454,0.49728394,0.49728394,188.87418,2.7069244,2.7069244,188.499,2.3317413,2.3317413
182.48436,182.71024,0.22587585,0.22587585,184.00383,1.5194702,1.5194702,183.66206,1.1777039,1.1777039
332.312,334.24948,1.9374695,1.9374695,335.38004,3.0680237,3.0680237,334.66922,2.3572083,2.3572083
155.59175,151.92159,-3.670166,3.670166,150.91476,-4.6769867,4.6769867,151.0955,-4.4962463,4.4962463
329.21863,329.1592,-0.059417725,0.059417725,326.8654,-2.353241,2.353241,326.27716,-2.9414673,2.9414673
59.719254,60.356716,0.6374626,0.6374626,58.790848,-0.92840576,0.92840576,58.68809,-1.0311623,1.0311623
96.661026,97.09378,0.43275452,0.43275452,96.00679,-0.65423584,0.65423584,95.68308,-0.9779434,0.9779434
299.27023,303.11523,3.8450012,3.8450012,302.8345,3.56427,3.56427,302.41876,3.148529,3.148529
46.207016,49.57789,3.3708725,3.3708725,47.815517,1.6085014,1.6085014,47.718864,1.5118484,1.5118484
14.804771,13.151018,-1.6537533,1.6537533,13.793142,-1.0116291,1.0116291,13.906531,-0.8982401,0.8982401
25.771976,30.117912,4.345936,4.345936,27.946941,2.174965,2.174965,27.582436,1.8104591,1.8104591
100.98435,104.92486,3.940506,3.940506,104.57351,3.589157,3.589157,104.48983,3.505478,3.505478
256.51498,255.20108,-1.3139038,1.3139038,254.7176,-1.7973785,1.7973785,254.54669,-1.9682922,1.9682922
314.87723,310.5446,-4.3326416,4.3326416,311.8504,-3.026825,3.026825,311.6934,-3.183838,3.183838
242.63678,242.9302,0.2934265,0.2934265,247.81343,5.176651,5.176651,247.11617,4.4793854,4.4793854
21.604664,22.944809,1.3401451,1.3401451,21.849613,0.24494934,0.24494934,21.96594,0.36127663,0.36127663
27.80674,29.83413,2.0273895,2.0273895,29.70428,1.897541,1.897541,29.602003,1.7952633,1.7952633
310.42648,320.23096,9.804474,9.804474,317.88907,7.4625854,7.4625854,317.65005,7.223572,7.223572
198.33267,204.77153,6.438858,6.438858,200.69867,2.3659973,2.3659973,202.2371,3.9044342,3.9044342
36.118484,32.303135,-3.8153496,3.8153496,32.011246,-4.107239,4.107239,32.172356,-3.9461288,3.9461288
311.40378,321.09277,9.688995,9.688995,316.07452,4.670746,4.670746,316.39474,4.990967,4.990967
302.8438,298.12125,-4.7225647,4.7225647,294.40494,-8.438873,8.438873,294.3631,-8.480713,8.480713
316.96945,317.79828,0.8288269,0.8288269,316.14044,-0.82901,0.82901,315.9925,-0.9769592,0.9769592
134.18752,137.30075,3.1132355,3.1132355,136.12244,1.9349213,1.9349213,135.94246,1.7549438,1.7549438
50.110588,52.91263,2.80204,2.80204,53.694286,3.5836983,3.5836983,53.57729,3.4667015,3.4667015
256.00006,251.25984,-4.740219,4.740219,252.76712,-3.2329407,3.2329407,252.6888,-3.311264,3.311264
283.3871,282.09586,-1.2912292,1.2912292,282.38806,-0.99902344,0.99902344,281.87143,-1.5156555,1.5156555
340.03952,333.18307,-6.8564453,6.8564453,331.89423,-8.145294,8.145294,331.09027,-8.949249,8.949249
333.42813,333.6425,0.21435547,0.21435547,335.37457,1.9464417,1.9464417,335.36627,1.9381409,1.9381409
326.34308,318.9969,-7.3461914,7.3461914,320.13004,-6.213043,6.213043,320.0663,-6.276764,6.276764
297.7942,299.5922,1.7980042,1.7980042,298.60226,0.80807495,0.80807495,297.9401,0.14590454,0.14590454
109.39407,103.03458,-6.359497,6.359497,105.6088,-3.7852707,3.7852707,105.52726,-3.8668137,3.8668137
171.14813,176.27396,5.125824,5.125824,173.96999,2.8218536,2.8218536,173.51697,2.3688354,2.3688354
280.30972,277.60764,-2.7020874,2.7020874,276.37878,-3.9309387,3.9309387,275.83902,-4.470703,4.470703
16.420635,16.747816,0.32718086,0.32718086,16.674408,0.25377274,0.25377274,16.511108,0.090473175,0.090473175
191.22453,186.88203,-4.342499,4.342499,187.5652,-3.6593323,3.6593323,187.70761,-3.516922,3.516922
13.530693,12.559094,-0.9715986,0.9715986,14.045252,0.5145588,0.5145588,14.159863,0.6291704,0.6291704
79.102684,82.642685,3.540001,3.540001,83.573944,4.47126,4.47126,83.60453,4.5018463,4.5018463
98.80861,94.328926,-4.479683,4.479683,94.61606,-4.1925507,4.1925507,94.79422,-4.014389,4.014389
279.8224,289.61453,9.792145,9.792145,287.2274,7.404999,7.404999,287.2002,7.3778076,7.3778076
285.03394,272.6913,-12.342621,12.342621,280.94873,-4.085205,4.085205,280.3913,-4.642639,4.642639
182.7496,184.26132,1.5117188,1.5117188,183.58194,0.8323364,0.8323364,183.33449,0.58488464,0.58488464
21.140278,20.902422,-0.23785591,0.23785591,21.992994,0.85271645,0.85271645,21.826406,0.6861286,0.6861286
76.694145,80.66317,3.9690247,3.9690247,79.60249,2.908348,2.908348,79.13046,2.4363174,2.4363174
177.71748,179.59373,1.8762512,1.8762512,178.79759,1.0801086,1.0801086,178.6104,0.8929138,0.8929138
123.59376,127.22186,3.6281052,3.6281052,126.43348,2.8397217,2.8397217,126.144005,2.5502472,2.5502472
56.557976,57.019497,0.46152115,0.46152115,58.345184,1.7872086,1.7872086,58.402878,1.844902,1.844902
200.2966,198.47813,-1.8184662,1.8184662,200.82298,0.52638245,0.52638245,200.60931,0.31271362,0.31271362
226.43362,226.59915,0.16552734,0.16552734,226.4635,0.029876709,0.029876709,226.05472,-0.37890625,0.37890625
133.79477,136.6931,2.8983307,2.8983307,136.60754,2.8127747,2.8127747,136.3374,2.542633,2.542633
73.57433,75.48083,1.9064941,1.9064941,73.967636,0.39330292,0.39330292,73.47008,-0.104255676,0.104255676
226.3271,229.1781,2.850998,2.850998,227.86963,1.5425262,1.5425262,227.51984,1.1927338,1.1927338
219.26137,224.18277,4.921402,4.921402,222.74667,3.4853058,3.4853058,222.76366,3.5022888,3.5022888
343.59372,332.1766,-11.417114,11.417114,335.55826,-8.035461,8.035461,334.68997,-8.903748,8.903748
79.536354,77.89761,-1.6387405,1.6387405,79.24418,-0.2921753,0.2921753,79.1481,-0.38825226,0.38825226
286.62567,299.7311,13.105438,13.105438,295.62772,9.002045,9.002045,295.1794,8.553741,8.553741
114.90365,116.946236,2.0425873,2.0425873,118.402275,3.4986267,3.4986267,118.078354,3.1747055,3.1747055
168.74457,163.5574,-5.1871643,5.1871643,166.61563,-2.1289368,2.1289368,166.45583,-2.288742,2.288742
73.70315,81.789856,8.086708,8.086708,75.25738,1.5542297,1.5542297,75.39251,1.6893616,1.6893616
197.93198,195.98425,-1.9477234,1.9477234,197.07323,-0.8587494,0.8587494,197.14906,-0.7829132,0.7829132
320.27863,323.71347,3.434845,3.434845,322.9393,2.660675,2.660675,322.40973,2.1311035,2.1311035
303.59308,303.0629,-0.5301819,0.5301819,304.35516,0.76208496,0.76208496,305.16934,1.5762634,1.5762634
153.74268,152.92651,-0.8161621,0.8161621,153.66382,-0.07885742,0.07885742,153.61136,-0.13131714,0.13131714
91.16503,91.393654,0.22862244,0.22862244,90.82937,-0.33566284,0.33566284,90.82741,-0.3376236,0.3376236
316.94635,323.1574,6.2110596,6.2110596,322.59555,5.6492004,5.6492004,322.4255,5.4791565,5.4791565
278.59372,274.24548,-4.348236,4.348236,275.78317,-2.8105469,2.8105469,275.34146,-3.2522583,3.2522583
41.62818,43.74735,2.1191673,2.1191673,42.364597,0.73641586,0.73641586,42.346996,0.71881485,0.71881485
232.00406,232.85611,0.8520508,0.8520508,233.4943,1.4902344,1.4902344,233.19524,1.1911774,1.1911774
37.79665,38.716118,0.9194679,0.9194679,36.535366,-1.2612839,1.2612839,36.46919,-1.3274612,1.3274612
281.39362,284.19907,2.8054504,2.8054504,284.4058,3.0121765,3.0121765,283.6859,2.2922974,2.2922974
170.32777,172.21521,1.8874359,1.8874359,171.20953,0.88175964,0.88175964,171.05322,0.7254486,0.7254486
14.627196,13.452108,-1.1750879,1.1750879,14.111308,-0.5158882,0.5158882,14.128812,-0.49838448,0.49838448
76.576675,74.96587,-1.6108017,1.6108017,74.68949,-1.8871841,1.8871841,74.51217,-2.0645065,2.0645065
180.53685,185.01843,4.4815826,4.4815826,181.30942,0.77256775,0.77256775,181.12,0.58314514,0.58314514
313.5823,304.18927,-9.393036,9.393036,306.86533,-6.71698,6.71698,306.41357,-7.1687317,7.1687317
172.02238,171.8263,-0.1960907,0.1960907,172.70421,0.68182373,0.68182373,172.23376,0.21138,0.21138
157.90637,155.76582,-2.1405487,2.1405487,156.55034,-1.3560333,1.3560333,156.35808,-1.5482941,1.5482941
343.23972,339.90402,-3.3356934,3.3356934,344.1733,0.93359375,0.93359375,343.22696,-0.012756348,0.012756348
108.44537,110.14905,1.7036743,1.7036743,109.00028,0.55490875,0.55490875,108.84524,0.3998642,0.3998642
148.83635,151.80058,2.9642334,2.9642334,151.44215,2.6058044,2.6058044,151.0399,2.2035522,2.2035522
119.45248,121.969986,2.5175095,2.5175095,120.98075,1.5282745,1.5282745,120.69041,1.2379303,1.2379303
22.79443,25.531199,2.7367687,2.7367687,24.368248,1.5738182,1.5738182,24.072369,1.2779388,1.2779388
37.224323,38.652214,1.4278908,1.4278908,38.595757,1.3714333,1.3714333,38.547592,1.3232689,1.3232689
193.57655,192.88098,-0.6955719,0.6955719,192.51038,-1.0661774,1.0661774,192.30457,-1.2719879,1.2719879
97.79591,95.26633,-2.5295868,2.5295868,96.08909,-1.7068253,1.7068253,96.41331,-1.3826065,1.3826065
32.368828,30.528597,-1.840231,1.840231,31.601732,-0.76709557,0.76709557,31.740692,-0.6281357,0.6281357
67.51563,71.38443,3.8687973,3.8687973,68.40015,0.88451385,0.88451385,68.27928,0.763649,0.763649
228.65623,222.40735,-6.248886,6.248886,223.79373,-4.862503,4.862503,223.9064,-4.749832,4.749832
191.66638,194.32646,2.66008,2.66008,187.39899,-4.267395,4.267395,187.56808,-4.098297,4.098297
219.53244,219.80513,0.27268982,0.27268982,221.22412,1.6916809,1.6916809,220.72826,1.195816,1.195816
85.54932,84.84836,-0.70095825,0.70095825,83.31906,-2.2302551,2.2302551,83.1617,-2.387619,2.387619
72.330765,74.896545,2.5657806,2.5657806,74.55739,2.2266235,2.2266235,74.40209,2.0713272,2.0713272
74.95446,71.84469,-3.1097717,3.1097717,73.234634,-1.7198257,1.7198257,73.246124,-1.7083359,1.7083359
214.03008,215.48976,1.4596863,1.4596863,216.5653,2.5352325,2.5352325,216.40932,2.379242,2.379242
173.35408,174.48946,1.135376,1.135376,175.84828,2.4942017,2.4942017,175.67786,2.3237762,2.3237762
210.67325,210.11577,-0.55747986,0.55747986,209.09415,-1.5791016,1.5791016,208.93945,-1.7337952,1.7337952
217.83986,222.22878,4.388916,4.388916,223.03714,5.197281,5.197281,222.61877,4.7789154,4.7789154
155.45107,155.69579,0.24472046,0.24472046,155.71902,0.2679596,0.2679596,155.53046,0.07939148,0.07939148
200.70418,201.50684,0.8026581,0.8026581,200.86479,0.16061401,0.16061401,200.7325,0.028320312,0.028320312
328.91458,328.05045,-0.86413574,0.86413574,328.898,-0.016571045,0.016571045,328.4006,-0.51397705,0.51397705
187.06142,191.13388,4.072464,4.072464,190.52122,3.4598083,3.4598083,190.12163,3.0602112,3.0602112
109.85672,110.41372,0.5569992,0.5569992,111.42067,1.5639496,1.5639496,111.43498,1.5782623,1.5782623
313.8722,319.47516,5.6029663,5.6029663,319.08514,5.2129517,5.2129517,318.7028,4.830597,4.830597
333.87518,332.1563,-1.7188721,1.7188721,331.27127,-2.6039124,2.6039124,331.2811,-2.5940857,2.5940857
259.24976,258.70844,-0.5413208,0.5413208,256.18747,-3.0622864,3.0622864,256.00922,-3.2405396,3.2405396
129.16621,136.26546,7.099243,7.099243,134.80757,5.6413574,5.6413574,134.59016,5.42395,5.42395
252.76588,259.29276,6.5268707,6.5268707,255.78091,3.01503,3.01503,255.6601,2.8942108,2.8942108
78.58052,78.55026,-0.030258179,0.030258179,79.89002,1.3095016,1.3095016,79.77411,1.1935883,1.1935883
10.578118,12.013273,1.4351549,1.4351549,11.108863,0.53074455,0.53074455,11.255011,0.6768923,0.6768923
251.2303,248.58124,-2.649063,2.649063,250.4633,-0.7669983,0.7669983,250.4898,-0.7404938,0.7404938
320.30374,310.22614,-10.077606,10.077606,314.79507,-5.508667,5.508667,314.17633,-6.127411,6.127411
167.922,169.89851,1.9765167,1.9765167,166.92175,-1.0002441,1.0002441,166.89291,-1.0290833,1.0290833
152.00725,150.89252,-1.1147308,1.1147308,153.43501,1.4277649,1.4277649,153.11179,1.104538,1.104538
242.71463,236.14471,-6.569916,6.569916,239.80147,-2.9131622,2.9131622,239.2251,-3.4895325,3.4895325
101.433304,100.69171,-0.7415924,0.7415924,101.76601,0.33270264,0.33270264,101.92606,0.4927597,0.4927597
195.75446,194.1361,-1.6183624,1.6183624,192.07199,-3.6824646,3.6824646,191.92993,-3.824524,3.824524
331.70798,326.776,-4.9319763,4.9319763,327.73367,-3.9743042,3.9743042,327.31955,-4.3884277,4.3884277
309.00287,314.1645,5.161621,5.161621,314.29767,5.2948,5.2948,313.70236,4.6994934,4.6994934
192.86053,192.9676,0.10707092,0.10707092,191.99562,-0.86491394,0.86491394,191.80643,-1.0541077,1.0541077
277.47867,277.98877,0.5101013,0.5101013,277.18228,-0.29638672,0.29638672,277.2513,-0.22735596,0.22735596
68.14248,65.61495,-2.5275269,2.5275269,65.74906,-2.3934174,2.3934174,65.62012,-2.5223618,2.5223618
204.92628,202.31389,-2.6123962,2.6123962,202.11302,-2.813263,2.813263,201.91966,-3.0066223,3.0066223
172.4684,167.0099,-5.458496,5.458496,171.36462,-1.103775,1.103775,171.11336,-1.3550415,1.3550415
32.604496,34.599773,1.9952774,1.9952774,34.257256,1.6527596,1.6527596,34.289867,1.6853714,1.6853714
78.41549,74.847885,-3.567604,3.567604,75.751884,-2.6636047,2.6636047,76.25143,-2.1640625,2.1640625
305.40628,304.59955,-0.8067322,0.8067322,305.84338,0.43710327,0.43710327,305.45798,0.051696777,0.051696777
206.42578,213.43414,7.008362,7.008362,211.5338,5.108017,5.108017,211.59816,5.1723785,5.1723785
195.27086,196.54263,1.2717743,1.2717743,192.27061,-3.0002441,3.0002441,192.27159,-2.9992676,2.9992676
37.58669,39.96884,2.3821526,2.3821526,38.742943,1.1562538,1.1562538,38.680252,1.0935631,1.0935631
279.96857,282.78314,2.8145752,2.8145752,277.94193,-2.0266418,2.0266418,278.31802,-1.6505432,1.6505432
91.80883,92.44451,0.63568115,0.63568115,91.368454,-0.44037628,0.44037628,91.39806,-0.4107666,0.4107666
183.98944,179.25403,-4.7354126,4.7354126,182.84856,-1.1408844,1.1408844,182.5918,-1.397644,1.397644
256.62497,256.52927,-0.095703125,0.095703125,254.85536,-1.7696075,1.7696075,254.67099,-1.9539795,1.9539795
310.87552,317.06894,6.1934204,6.1934204,310.95053,0.07501221,0.07501221,310.6531,-0.22241211,0.22241211
289.7811,291.2237,1.4425964,1.4425964,291.85965,2.0785522,2.0785522,291.92294,2.1418457,2.1418457
148.64854,145.7022,-2.94635,2.94635,147.88564,-0.76290894,0.76290894,147.6905,-0.95803833,0.95803833
171.02979,170.50688,-0.52290344,0.52290344,171.04535,0.015563965,0.015563965,170.27126,-0.75852966,0.75852966
31.429588,30.3804,-1.0491886,1.0491886,30.319672,-1.1099167,1.1099167,30.517483,-0.91210556,0.91210556
249.92638,249.73854,-0.1878357,0.1878357,249.83319,-0.093185425,0.093185425,249.81639,-0.10998535,0.10998535
226.1372,223.32922,-2.8079834,2.8079834,222.96387,-3.1733398,3.1733398,223.04349,-3.0937195,3.0937195
72.853935,74.267624,1.4136887,1.4136887,73.638466,0.78453064,0.78453064,73.51029,0.6563568,0.6563568
185.45163,193.85684,8.405212,8.405212,189.25307,3.8014374,3.8014374,189.68253,4.230896,4.230896
41.759583,42.382275,0.6226921,0.6226921,43.56951,1.8099289,1.8099289,43.672333,1.9127502,1.9127502
